學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
111,1041,明志科技大學,2112003,視覺傳達設計系碩士班,D 日,M 碩士,23,7,16,4,4,2,9,1,2,0,1,0,0,0,0,0,0,0,0,01 新北市,2 技職
111,1045,嶺東科技大學,2112003,視覺傳達設計系碩士班,D 日,M 碩士,16,5,11,1,2,3,4,1,4,0,1,0,0,0,0,0,0,0,0,19 臺中市,2 技職
111,1046,中國科技大學,2112003,視覺傳達設計系碩士班,D 日,M 碩士,20,9,11,6,1,1,4,2,4,0,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職
111,7,國立陽明交通大學,2191107,視覺文化研究所,D 日,M 碩士,20,8,12,3,4,1,1,1,3,3,3,0,0,0,1,0,0,0,0,18 新竹市,1 一般
111,1012,大葉大學,9141079,視覺科學碩士在職學位學程,N 職,M 碩士,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,1 一般
111,18,國立嘉義大學,2131025,視覺藝術學系,D 日,M 碩士,61,14,47,2,15,3,14,3,5,6,13,0,0,0,0,0,0,0,0,20 嘉義市,1 一般
111,18,國立嘉義大學,2131025,視覺藝術學系,D 日,B 學士,187,42,145,9,35,15,27,10,40,6,37,0,0,0,0,0,0,2,6,20 嘉義市,1 一般
111,52,國立屏東大學,2111025,視覺藝術學系,D 日,M 碩士,43,15,28,7,7,3,10,4,8,1,3,0,0,0,0,0,0,0,0,13 屏東縣,1 一般
111,52,國立屏東大學,2111025,視覺藝術學系,D 日,B 學士,175,42,133,10,29,11,30,9,35,7,36,0,0,0,0,0,0,5,3,13 屏東縣,1 一般
111,3002,臺北市立大學,2111040,視覺藝術學系,D 日,M 碩士,100,20,80,2,27,8,19,3,17,5,9,0,6,2,2,0,0,0,0,30 臺北市,1 一般
111,3002,臺北市立大學,2111040,視覺藝術學系,D 日,B 學士,193,15,178,4,42,3,41,5,44,2,44,0,0,0,0,0,0,1,7,30 臺北市,1 一般
111,3002,臺北市立大學,2111040,視覺藝術學系,N 職,M 碩士,82,7,75,2,22,1,21,1,10,2,10,0,8,1,4,0,0,0,0,30 臺北市,1 一般
111,18,國立嘉義大學,2131025,視覺藝術學系教學碩士學位班,N 職,M 碩士,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20 嘉義市,1 一般
111,52,國立屏東大學,2111025,視覺藝術學系數位媒體設計碩士班,D 日,M 碩士,9,6,3,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,1 一般
111,52,國立屏東大學,2111025,視覺藝術學系視覺藝術碩士在職專班,N 職,M 碩士,34,9,25,1,6,3,7,1,4,2,3,2,5,0,0,0,0,0,0,13 屏東縣,1 一般
111,36,國立臺南大學,2111030,視覺藝術與設計學系,D 日,M 碩士,56,20,36,8,8,7,10,2,12,3,6,0,0,0,0,0,0,0,0,21 臺南市,1 一般
111,36,國立臺南大學,2111030,視覺藝術與設計學系,D 日,B 學士,183,45,138,11,33,14,30,6,33,10,38,0,0,0,0,0,0,4,4,21 臺南市,1 一般
111,36,國立臺南大學,2111030,視覺藝術與設計學系,N 職,M 碩士,45,9,36,2,10,0,10,4,8,2,6,1,0,0,1,0,1,0,0,21 臺南市,1 一般
111,1020,南華大學,2111059,視覺藝術與設計學系,D 日,M 碩士,29,7,22,2,6,2,7,1,4,2,5,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
111,1020,南華大學,2111059,視覺藝術與設計學系,D 日,B 學士,184,72,112,15,29,17,25,18,30,17,25,0,0,0,0,0,0,5,3,10 嘉義縣,1 一般
111,36,國立臺南大學,2111030,視覺藝術與設計學系動畫媒體設計碩士班,D 日,M 碩士,24,9,15,4,4,2,4,1,5,2,2,0,0,0,0,0,0,0,0,21 臺南市,1 一般
111,14,國立高雄師範大學,2112022,視覺設計學系,D 日,M 碩士,67,10,57,2,19,5,20,2,11,1,7,0,0,0,0,0,0,0,0,50 高雄市,3 師範
111,14,國立高雄師範大學,2112022,視覺設計學系,D 日,B 學士,164,25,139,6,34,11,29,4,36,3,36,0,0,0,0,0,0,1,4,50 高雄市,3 師範
111,14,國立高雄師範大學,2112022,視覺設計學系視覺設計碩士在職專班(夜間班),N 職,M 碩士,59,18,41,5,12,3,13,4,9,2,4,3,1,1,2,0,0,0,0,50 高雄市,3 師範
111,1068,中州科技大學,2111003,視訊傳播系,D 日,B 四技,9,4,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,1,07 彰化縣,2 技職
111,1024,崑山科技大學,2111009,視訊傳播設計系,D 日,B 四技,510,214,296,40,53,45,66,56,71,59,86,0,0,0,0,0,0,14,20,11 臺南市,2 技職
111,1024,崑山科技大學,2111009,視訊傳播設計系,N 修,B 四技,42,25,17,6,4,2,5,6,3,8,5,0,0,0,0,0,0,3,0,11 臺南市,2 技職
111,1024,崑山科技大學,2111009,視訊傳播設計系_香港二技專班,D 日,C 二技,4,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
111,1024,崑山科技大學,2111009,視訊傳播設計系媒體藝術碩士班,D 日,M 碩士,25,11,14,6,6,4,1,1,4,0,3,0,0,0,0,0,0,0,0,11 臺南市,2 技職
111,1006,中國文化大學,10151005,觀光事業學系,D 日,M 碩士,28,13,15,8,4,1,5,1,3,0,3,2,0,1,0,0,0,0,0,30 臺北市,1 一般
111,1006,中國文化大學,10151005,觀光事業學系,D 日,B 學士,521,191,330,25,42,42,87,45,95,45,71,0,0,0,0,0,0,34,35,30 臺北市,1 一般
111,1008,靜宜大學,10151034,觀光事業學系,D 日,M 碩士,25,8,17,2,7,2,6,2,3,2,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
111,1008,靜宜大學,10151034,觀光事業學系,D 日,B 學士,694,243,451,37,85,59,124,70,110,59,117,0,0,0,0,0,0,18,15,06 臺中市,1 一般
111,1008,靜宜大學,10151034,觀光事業學系,N 職,M 碩士,40,16,24,3,10,2,6,5,3,1,4,3,1,2,0,0,0,0,0,06 臺中市,1 一般
111,1016,銘傳大學,10151033,觀光事業學系,D 日,M 碩士,19,8,11,5,5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
111,1016,銘傳大學,10151033,觀光事業學系,D 日,B 學士,273,79,194,16,45,24,40,18,50,15,53,0,0,0,0,0,0,6,6,30 臺北市,1 一般
111,1016,銘傳大學,10151033,觀光事業學系,N 職,M 碩士,65,23,42,4,20,9,13,5,1,1,5,0,1,4,2,0,0,0,0,30 臺北市,1 一般
111,1021,真理大學,10151044,觀光事業學系,D 日,M 碩士,16,4,12,1,4,0,2,2,4,1,2,0,0,0,0,0,0,0,0,01 新北市,1 一般
111,1021,真理大學,10151044,觀光事業學系,D 日,B 學士,252,95,157,13,34,17,34,25,39,30,42,0,0,0,0,0,0,10,8,01 新北市,1 一般
111,1016,銘傳大學,10151033,觀光事業學系現役軍人營區碩士在職專班,N 職,M 碩士,5,3,2,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,30 臺北市,1 一般
111,1006,中國文化大學,10151005,觀光事業學系觀光休閒事業碩士在職專班,N 職,M 碩士,52,25,27,6,9,6,7,3,5,5,3,2,1,3,2,0,0,0,0,30 臺北市,1 一般
111,1043,大仁科技大學,10151023,觀光事業科,N 修,2 二專,83,46,37,20,15,20,18,0,0,0,0,0,0,0,0,0,0,6,4,13 屏東縣,2 技職
111,1285,慈惠醫護管理專科學校,10151009,觀光事業科,D 日,5 五專,8,2,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,13 屏東縣,2 技職
111,1067,台灣首府大學,10151036,觀光事業管理學系,D 日,B 學士,36,15,21,0,0,0,0,1,1,13,20,0,0,0,0,0,0,1,0,11 臺南市,1 一般
111,1067,台灣首府大學,10151036,觀光事業管理學系,P 進,B 學士,38,16,22,0,0,3,7,4,7,8,8,0,0,0,0,0,0,1,0,11 臺南市,1 一般
111,1025,嘉南藥理大學,10151020,觀光事業管理系,D 日,B 四技,236,69,167,13,20,10,31,14,50,29,64,0,0,0,0,0,0,3,2,11 臺南市,2 技職
111,1025,嘉南藥理大學,10151020,觀光事業管理系,N 修,B 四技,64,35,29,9,1,5,9,3,3,12,15,0,0,0,0,0,0,6,1,11 臺南市,2 技職
111,1042,高苑科技大學,10151037,觀光事業管理系,D 日,B 四技,61,26,35,1,5,12,19,9,5,4,4,0,0,0,0,0,0,0,2,12 高雄市,2 技職
111,1042,高苑科技大學,10151037,觀光事業管理系,N 修,B 四技,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12 高雄市,2 技職
111,1042,高苑科技大學,10151037,觀光事業管理系_國際學生產學合作專班,D 日,B 四技,90,13,77,0,0,5,18,3,29,5,30,0,0,0,0,0,0,0,0,12 高雄市,2 技職
111,1025,嘉南藥理大學,10151020,觀光事業管理系溫泉產業碩士在職專班,N 職,M 碩士,22,11,11,5,3,5,7,1,1,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
111,1043,大仁科技大學,10151023,觀光事業系,D 日,B 四技,142,82,60,28,11,8,8,15,14,23,20,0,0,0,0,0,0,8,7,13 屏東縣,2 技職
111,1061,中華科技大學,10151035,觀光事業系,D 日,B 四技,57,19,38,0,0,0,0,7,20,11,17,0,0,0,0,0,0,1,1,30 臺北市,2 技職
111,1061,中華科技大學,10151035,觀光事業系,N 修,B 四技,9,6,3,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職
111,1071,臺北城市科技大學,10151024,觀光事業系,D 日,B 四技,334,133,201,16,24,18,23,31,37,42,90,0,0,0,0,0,0,26,27,30 臺北市,2 技職
111,1071,臺北城市科技大學,10151024,觀光事業系,D 日,C 二技,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
111,1071,臺北城市科技大學,10151024,觀光事業系,N 修,B 四技,45,22,23,0,0,0,0,10,11,8,8,0,0,0,0,0,0,4,4,30 臺北市,2 技職
111,1071,臺北城市科技大學,10151024,觀光事業系,N 修,C 二技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
111,1071,臺北城市科技大學,10151024,觀光事業系_國際學生產學專班,D 日,B 四技,109,22,87,15,63,0,0,7,24,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒科,D 日,5 五專,126,52,74,8,11,15,12,14,19,11,14,4,16,0,0,0,0,0,2,01 新北市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒科,N 修,2 二專,27,15,12,7,11,7,1,0,0,0,0,0,0,0,0,0,0,1,0,01 新北市,2 技職
111,1063,育達科技大學,10151038,觀光休閒管理系,D 日,B 四技,112,71,41,14,9,15,1,11,13,20,15,0,0,0,0,0,0,11,3,05 苗栗縣,2 技職
111,1063,育達科技大學,10151038,觀光休閒管理系,N 修,B 四技,133,88,45,26,15,24,17,18,4,17,7,0,0,0,0,0,0,3,2,05 苗栗縣,2 技職
111,1063,育達科技大學,10151038,觀光休閒管理系,N 修,C 二技,94,54,40,0,0,0,0,19,24,22,13,0,0,0,0,0,0,13,3,05 苗栗縣,2 技職
111,1065,吳鳳科技大學,10151025,觀光休閒管理系,D 日,B 四技,172,83,89,12,13,17,22,19,24,28,27,0,0,0,0,0,0,7,3,10 嘉義縣,2 技職
111,1065,吳鳳科技大學,10151025,觀光休閒管理系,N 修,B 四技,78,50,28,8,10,13,7,11,4,16,7,0,0,0,0,0,0,2,0,10 嘉義縣,2 技職
111,1065,吳鳳科技大學,10151025,觀光休閒管理系_觀光實務國際學生產學合作專班,D 日,B 四技,33,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
111,1063,育達科技大學,10151038,觀光休閒管理系碩士在職專班,N 職,M 碩士,74,22,52,5,24,5,22,4,1,8,5,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
111,1063,育達科技大學,10151038,觀光休閒管理系碩士班,D 日,M 碩士,77,26,51,8,26,9,16,5,3,4,6,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
111,42,國立澎湖科技大學,10151016,觀光休閒系,D 日,B 四技,347,136,211,27,43,31,43,41,50,28,66,0,0,0,0,0,0,9,9,16 澎湖縣,2 技職
111,42,國立澎湖科技大學,10151016,觀光休閒系,N 修,B 四技,130,55,75,14,15,10,18,10,19,20,20,0,0,0,0,0,0,1,3,16 澎湖縣,2 技職
111,1030,龍華科技大學,10151021,觀光休閒系,D 日,B 四技,335,118,217,14,24,26,58,43,56,26,75,0,0,0,0,0,0,9,4,03 桃園市,2 技職
111,1030,龍華科技大學,10151021,觀光休閒系,N 修,B 四技,278,135,143,49,44,20,25,31,37,23,32,0,0,0,0,0,0,12,5,03 桃園市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒系,D 日,B 四技,411,184,227,27,44,52,41,46,67,46,67,0,0,0,0,0,0,13,8,01 新北市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒系,N 修,B 四技,87,47,40,16,21,4,7,16,4,9,6,0,0,0,0,0,0,2,2,01 新北市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒系,N 修,C 二技,41,19,22,0,0,0,0,7,9,9,12,0,0,0,0,0,0,3,1,01 新北市,2 技職
111,1183,黎明技術學院,10151022,觀光休閒系,D 日,B 四技,288,161,127,48,30,49,29,34,48,29,15,0,0,0,0,0,0,1,5,01 新北市,2 技職
111,1030,龍華科技大學,10151021,觀光休閒系_國際學生產學合作專班,D 日,B 四技,100,39,61,15,25,0,0,0,0,4,23,0,0,0,0,0,0,20,13,03 桃園市,2 技職
111,1030,龍華科技大學,10151021,觀光休閒系_外國學生專班,D 日,B 四技,31,8,23,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒系_外國學生專班,D 日,B 四技,87,20,67,4,21,0,0,3,22,13,24,0,0,0,0,0,0,0,0,01 新北市,2 技職
111,1030,龍華科技大學,10151021,觀光休閒系_餐飲管理專班,D 日,B 四技,99,53,46,27,22,0,0,0,0,26,24,0,0,0,0,0,0,0,0,03 桃園市,2 技職
111,42,國立澎湖科技大學,10151016,觀光休閒系碩士在職專班,N 職,M 碩士,20,12,8,4,5,6,2,1,0,1,1,0,0,0,0,0,0,0,0,16 澎湖縣,2 技職
111,42,國立澎湖科技大學,10151016,觀光休閒系碩士班,D 日,M 碩士,17,5,12,3,6,0,4,1,1,1,1,0,0,0,0,0,0,0,0,16 澎湖縣,2 技職
111,1073,醒吾科技大學,10151026,觀光休閒系碩士班,D 日,M 碩士,39,14,25,6,9,2,7,6,9,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
111,1068,中州科技大學,4199037,觀光休閒與健康管理系,D 日,B 四技,9,4,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
111,1068,中州科技大學,4199037,觀光休閒與健康管理系,N 修,B 四技,19,6,13,0,0,2,4,4,9,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
111,1068,中州科技大學,4199037,觀光休閒與健康管理系,N 修,C 二技,30,17,13,0,0,0,0,0,0,16,13,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
111,1185,經國管理暨健康學院,10152020,觀光休閒與健康系,D 日,B 四技,97,55,42,12,15,13,7,13,7,10,9,0,0,0,0,0,0,7,4,17 基隆市,2 技職
111,1185,經國管理暨健康學院,10152020,觀光休閒與健康系,N 修,C 二技,80,34,46,0,0,0,0,12,9,21,37,0,0,0,0,0,0,1,0,17 基隆市,2 技職
111,21,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,D 日,M 碩士,32,16,16,7,7,6,4,1,2,2,3,0,0,0,0,0,0,0,0,08 南投縣,1 一般
111,21,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,D 日,B 學士,316,119,197,30,40,34,44,26,56,20,47,0,0,0,0,0,0,9,10,08 南投縣,1 一般
111,1014,義守大學,10151053,觀光學系,D 日,B 學士,206,76,130,11,27,17,28,19,33,25,36,0,0,0,0,0,0,4,6,12 高雄市,1 一般
111,1014,義守大學,10151053,觀光學系,P 進,B 學士,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,1 一般
111,1015,世新大學,10151029,觀光學系,D 日,M 碩士,15,5,10,3,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
111,1015,世新大學,10151029,觀光學系,D 日,B 學士,553,233,320,49,56,64,66,50,84,56,98,0,0,0,0,0,0,14,16,30 臺北市,1 一般
111,1015,世新大學,10151029,觀光學系,N 職,M 碩士,60,20,40,5,14,3,9,1,7,1,3,6,2,4,5,0,0,0,0,30 臺北市,1 一般
111,1015,世新大學,10151029,觀光學系上海境外碩士在職專班,N 職,M 碩士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
111,1011,中華大學,10151046,觀光學院碩士班,D 日,M 碩士,14,7,7,7,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
111,1021,真理大學,10151045,觀光數位知識學系,D 日,B 學士,160,72,88,17,21,20,20,9,21,18,22,0,0,0,0,0,0,8,4,01 新北市,1 一般
111,1083,台北海洋科技大學,10151035,觀光旅遊事業管理科,D 日,5 五專,76,30,46,7,7,12,8,3,10,4,12,2,8,0,0,0,0,2,1,01 新北市,2 技職
111,1083,台北海洋科技大學,10151035,觀光旅遊事業管理系,D 日,B 四技,108,53,55,10,8,18,9,16,20,5,15,0,0,0,0,0,0,4,3,01 新北市,2 技職
111,1012,大葉大學,10151069,觀光旅遊學系,D 日,B 學士,110,53,57,11,14,12,13,15,11,12,19,0,0,0,0,0,0,3,0,07 彰化縣,1 一般
111,1012,大葉大學,10151069,觀光旅遊學系,P 進,B 學士,11,7,4,0,0,3,2,2,1,2,1,0,0,0,0,0,0,0,0,07 彰化縣,1 一般
111,1082,崇右影藝科技大學,10151032,觀光旅遊管理系,D 日,B 四技,73,38,35,0,0,0,0,0,0,34,34,0,0,0,0,0,0,4,1,17 基隆市,2 技職
111,20,國立東華大學,10151091,觀光暨休閒遊憩學系,D 日,M 碩士,29,6,23,1,14,3,3,1,2,0,3,1,1,0,0,0,0,0,0,15 花蓮縣,1 一般
111,20,國立東華大學,10151091,觀光暨休閒遊憩學系,D 日,B 學士,213,78,135,14,33,19,26,17,28,21,35,0,0,0,0,0,0,7,13,15 花蓮縣,1 一般
111,47,國立高雄餐旅大學,10151029,觀光研究所,D 日,D 博士,31,17,14,3,2,3,4,4,2,3,4,2,1,1,1,1,0,0,0,50 高雄市,2 技職
111,47,國立高雄餐旅大學,10151029,觀光研究所,D 日,M 碩士,39,7,32,2,16,3,12,1,4,1,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
111,47,國立高雄餐旅大學,10151029,觀光研究所,N 職,M 碩士,13,5,8,0,1,3,5,0,1,2,1,0,0,0,0,0,0,0,0,50 高雄市,2 技職
111,1064,美和科技大學,10151019,觀光科,D 日,5 五專,102,27,75,7,4,8,10,1,14,1,27,10,19,0,0,0,0,0,1,13 屏東縣,2 技職
111,48,國立金門大學,10151034,觀光管理學系,D 日,M 碩士,15,6,9,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,0,71 金門縣,1 一般
111,48,國立金門大學,10151034,觀光管理學系,D 日,B 學士,192,91,101,18,26,25,24,25,23,16,23,0,0,0,0,0,0,7,5,71 金門縣,1 一般
111,48,國立金門大學,10151034,觀光管理學系,P 進,B 學士,168,81,87,17,27,23,17,9,19,19,21,0,0,0,0,0,0,13,3,71 金門縣,1 一般
111,1017,實踐大學,10151047,觀光管理學系,D 日,B 學士,324,123,201,29,32,24,30,29,59,27,56,0,0,0,0,0,0,14,24,30 臺北市,1 一般
111,1017,實踐大學,10151047,觀光管理學系,P 進,B 學士,31,18,13,9,5,3,3,3,5,0,0,0,0,0,0,0,0,3,0,30 臺北市,1 一般
111,1072,敏實科技大學,10151024,觀光管理科,D 日,5 五專,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,04 新竹縣,2 技職
111,53,國立高雄科技大學,10151096,觀光管理系,D 日,B 四技,202,41,161,7,38,12,29,8,43,5,40,0,0,0,0,0,0,9,11,50 高雄市,2 技職
111,53,國立高雄科技大學,10151096,觀光管理系,N 修,B 四技,142,36,106,9,20,6,16,12,28,8,40,0,0,0,0,0,0,1,2,50 高雄市,2 技職
111,1072,敏實科技大學,10151024,觀光管理系,D 日,B 四技,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,04 新竹縣,2 技職
111,1072,敏實科技大學,10151024,觀光管理系,N 修,B 四技,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,04 新竹縣,2 技職
111,53,國立高雄科技大學,10151096,觀光管理系_觀光管理專班,D 日,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50 高雄市,2 技職
111,53,國立高雄科技大學,10151096,觀光管理系觀光與餐旅管理碩士在職專班,N 職,M 碩士,66,22,44,2,19,12,15,2,6,4,1,0,1,2,2,0,0,0,0,50 高雄市,2 技職
111,53,國立高雄科技大學,10151096,觀光管理系觀光與餐旅管理碩士班,D 日,M 碩士,30,10,20,4,9,3,9,2,1,1,1,0,0,0,0,0,0,0,0,50 高雄市,2 技職
111,1040,建國科技大學,10151025,觀光系,D 日,B 四技,201,85,116,16,23,10,23,19,14,34,50,0,0,0,0,0,0,6,6,07 彰化縣,2 技職
111,1056,東南科技大學,10151042,觀光系,D 日,B 四技,62,24,38,0,0,0,0,8,8,13,25,0,0,0,0,0,0,3,5,01 新北市,2 技職
111,1056,東南科技大學,10151042,觀光系,N 修,B 四技,25,11,14,0,0,0,0,2,8,9,5,0,0,0,0,0,0,0,1,01 新北市,2 技職
111,1064,美和科技大學,10151019,觀光系,D 日,B 四技,94,29,65,6,21,9,25,3,8,10,10,0,0,0,0,0,0,1,1,13 屏東縣,2 技職
111,1064,美和科技大學,10151019,觀光系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
111,1064,美和科技大學,10151019,觀光系,N 修,C 二技,66,27,39,0,0,0,0,17,18,9,21,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
111,1056,東南科技大學,10151042,觀光系_觀光休閒餐旅學程國際學生產學合作專班,D 日,B 四技,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,01 新北市,2 技職
111,1046,中國科技大學,10151028,觀光與休閒事業管理科,N 修,2 二專,83,35,48,16,26,13,16,0,0,0,0,0,0,0,0,0,0,6,6,30 臺北市,2 技職
111,1038,萬能科技大學,10151038,觀光與休閒事業管理系,D 日,B 四技,515,271,244,58,40,51,50,57,45,78,93,0,0,0,0,0,0,27,16,03 桃園市,2 技職
111,1038,萬能科技大學,10151038,觀光與休閒事業管理系,N 修,B 四技,538,319,219,84,62,62,35,71,62,81,50,0,0,0,0,0,0,21,10,03 桃園市,2 技職
111,1038,萬能科技大學,10151038,觀光與休閒事業管理系,N 修,C 二技,88,44,44,0,0,0,0,22,17,22,25,0,0,0,0,0,0,0,2,03 桃園市,2 技職
111,1046,中國科技大學,10151028,觀光與休閒事業管理系,D 日,B 四技,494,205,289,30,48,47,76,45,54,69,88,0,0,0,0,0,0,14,23,30 臺北市,2 技職
111,1046,中國科技大學,10151028,觀光與休閒事業管理系,N 修,B 四技,191,110,81,20,14,27,16,28,18,29,23,0,0,0,0,0,0,6,10,30 臺北市,2 技職
111,1046,中國科技大學,10151028,觀光與休閒事業管理系,N 修,C 二技,86,23,63,0,0,0,0,11,26,11,37,0,0,0,0,0,0,1,0,30 臺北市,2 技職
111,1062,僑光科技大學,10151026,觀光與休閒事業管理系,D 日,B 四技,440,136,304,35,59,36,71,30,77,30,89,0,0,0,0,0,0,5,8,19 臺中市,2 技職
111,1062,僑光科技大學,10151026,觀光與休閒事業管理系,N 修,B 四技,511,234,277,55,69,54,62,49,63,55,64,0,0,0,0,0,0,21,19,19 臺中市,2 技職
111,1081,東方設計大學,10151028,觀光與休閒事業管理系,D 日,B 四技,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12 高雄市,2 技職
111,1159,和春技術學院,10151032,觀光與休閒事業管理系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
111,1159,和春技術學院,10151032,觀光與休閒事業管理系,N 修,B 四技,3,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
111,1038,萬能科技大學,10151038,觀光與休閒事業管理系_國際學生產學合作專班,D 日,B 四技,67,22,45,0,0,3,24,18,21,0,0,0,0,0,0,0,0,1,0,03 桃園市,2 技職
111,1038,萬能科技大學,10151038,觀光與休閒事業管理系_觀光休閒餐飲管理產學專班,D 日,B 四技,113,53,60,33,37,0,0,20,23,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
111,1045,嶺東科技大學,10151036,觀光與休閒管理系,D 日,B 四技,522,156,366,27,82,43,76,34,100,41,102,0,0,0,0,0,0,11,6,19 臺中市,2 技職
111,1045,嶺東科技大學,10151036,觀光與休閒管理系,N 修,B 四技,383,184,199,49,41,30,35,49,46,45,63,0,0,0,0,0,0,11,14,19 臺中市,2 技職
111,1053,元培醫事科技大學,10151037,觀光與休閒管理系,D 日,B 四技,39,18,21,1,0,3,6,1,2,9,9,0,0,0,0,0,0,4,4,18 新竹市,2 技職
111,1068,中州科技大學,10151029,觀光與休閒管理系,D 日,B 四技,16,7,9,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,4,07 彰化縣,2 技職
111,1068,中州科技大學,10151029,觀光與休閒管理系,N 修,B 四技,25,11,14,0,0,0,0,0,0,6,12,0,0,0,0,0,0,5,2,07 彰化縣,2 技職
111,1045,嶺東科技大學,10151036,觀光與休閒管理系碩士班,D 日,M 碩士,16,3,13,3,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
111,1011,中華大學,10151055,觀光與會展活動學系,D 日,B 學士,160,65,95,9,22,13,24,19,26,16,17,0,0,0,0,0,0,8,6,18 新竹市,1 一般
111,1066,環球科技大學,10151030,觀光與生態旅遊系,D 日,B 四技,53,23,30,0,0,4,1,5,9,9,19,0,0,0,0,0,0,5,1,09 雲林縣,2 技職
111,1066,環球科技大學,5211030,觀光與生態旅遊系環境資源管理碩士班,D 日,M 碩士,18,2,16,0,0,0,6,1,9,1,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
111,1069,修平科技大學,10151029,觀光與遊憩管理系,D 日,B 四技,200,92,108,22,21,20,18,24,21,21,45,0,0,0,0,0,0,5,3,06 臺中市,2 技職
