學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1011,中華大學,07191015,工業管理學系,D 日,B 學士,266,176,90,74,41,30,21,32,10,32,18,-,-,-,-,-,-,8,-,18 新竹市,1 一般
1011,中華大學,07191015,工業管理學系,N 修,C 二技,108,77,31,-,-,-,-,6,2,71,29,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1011,中華大學,07191015,工業管理學系科技管理二年制在職專班,N 修,C 二技,61,50,11,-,-,-,-,-,-,50,10,-,-,-,-,-,-,-,1,18 新竹市,2 技職
1011,中華大學,07194031,光機電與材料學士學位學程,D 日,B 學士,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,18 新竹市,1 一般
1011,中華大學,07194037,工程科學博士學位學程,D 日,D 博士,10,9,1,1,-,-,-,2,1,3,-,-,-,1,-,2,-,-,-,18 新竹市,1 一般
1011,中華大學,07199053,光電與材料工程學系,D 日,B 學士,229,154,75,45,27,45,2,32,21,32,25,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,07311038,建築與都市計畫學系,D 日,M 碩士,21,13,8,6,4,4,1,2,3,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,07311038,建築與都市計畫學系,D 日,B 學士,274,171,103,32,20,32,20,39,25,42,29,19,7,-,-,-,-,7,2,18 新竹市,1 一般
1011,中華大學,07312039,景觀建築學系,D 日,B 學士,128,54,74,19,21,11,25,9,17,13,10,-,-,-,-,-,-,2,1,18 新竹市,1 一般
1011,中華大學,07313058,智慧城市與社區規劃碩士在職學位學程,N 職,M 碩士,17,15,2,10,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,07321032,土木工程學系,D 日,D 博士,16,13,3,3,1,4,1,2,-,2,1,1,-,-,-,1,-,-,-,18 新竹市,1 一般
1011,中華大學,07321032,土木工程學系,D 日,M 碩士,8,8,-,3,-,2,-,3,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,07321032,土木工程學系,D 日,B 學士,143,120,23,36,7,32,6,26,6,21,4,-,-,-,-,-,-,5,-,18 新竹市,1 一般
1011,中華大學,07321032,土木工程學系原住民專班,D 日,B 學士,2,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,18 新竹市,1 一般
1011,中華大學,07321032,土木工程學系,N 職,M 碩士,14,12,2,6,1,5,1,1,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,10131041,餐旅管理學系,D 日,B 學士,297,176,121,24,12,35,29,37,22,60,41,-,-,-,-,-,-,20,17,18 新竹市,1 一般
1011,中華大學,10131041,餐旅管理學系,P 進,B 學士,37,26,11,7,3,3,3,5,1,9,2,-,-,-,-,-,-,2,2,18 新竹市,1 一般
1011,中華大學,10151046,觀光學院碩士班,D 日,M 碩士,18,9,9,8,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,10151052,旅遊與休閒學系,D 日,M 碩士,4,2,2,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1011,中華大學,10151052,旅遊與休閒學系,D 日,B 學士,62,33,29,-,-,-,-,9,15,16,11,-,-,-,-,-,-,8,3,18 新竹市,1 一般
1011,中華大學,10151055,觀光與會展活動學系,D 日,B 學士,167,63,104,12,27,19,31,13,15,14,29,-,-,-,-,-,-,5,2,18 新竹市,1 一般
1011,中華大學,10151056,國際觀光與酒店管理雙學士學位學程,D 日,B 學士,16,9,7,5,1,1,2,3,4,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
1012,大葉大學,01111001,教育專業發展研究所,D 日,M 碩士,19,3,16,-,-,-,7,1,6,2,3,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,01111001,教育專業發展研究所,N 職,M 碩士,23,4,19,1,6,2,4,-,2,-,2,1,2,-,3,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02112011,視覺傳達設計學系,D 日,B 學士,295,89,206,12,39,22,47,22,48,30,63,-,-,-,-,-,-,3,9,07 彰化縣,1 一般
1012,大葉大學,02112011,視覺傳達設計學系,P 進,B 學士,8,4,4,-,-,-,-,-,1,3,3,-,-,-,-,-,-,1,-,07 彰化縣,1 一般
1012,大葉大學,02112037,多媒體數位內容學士學位學程,D 日,B 學士,428,225,203,48,38,42,53,67,60,53,48,-,-,-,-,-,-,15,4,07 彰化縣,1 一般
1012,大葉大學,02121002,造形藝術學系,D 日,M 碩士,37,13,24,5,8,2,7,4,5,2,4,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02121002,造形藝術學系原住民專班,D 日,B 學士,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,07 彰化縣,1 一般
1012,大葉大學,02121002,造形藝術學系,D 日,B 學士,226,74,152,16,19,14,29,8,38,18,54,-,-,-,-,-,-,18,12,07 彰化縣,1 一般
1012,大葉大學,02121002,造形藝術學系,N 職,M 碩士,3,1,2,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02121002,造形藝術學系,P 進,B 學士,8,5,3,-,-,-,-,4,-,1,3,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02122015,設計暨藝術學院碩士班,D 日,M 碩士,27,19,8,6,4,6,3,4,-,3,1,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02122015,設計暨藝術學院教師碩士在職專班,N 職,M 碩士,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02122015,設計暨藝術學院碩士在職專班,N 職,M 碩士,7,5,2,4,1,-,-,1,-,-,1,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02123012,工業設計學系,D 日,M 碩士,8,7,1,3,-,-,-,2,1,2,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02123012,工業設計學系,D 日,B 學士,138,96,42,26,12,12,6,16,11,30,11,-,-,-,-,-,-,12,2,07 彰化縣,1 一般
1012,大葉大學,02124014,空間設計學系,D 日,B 學士,321,171,150,33,39,41,37,47,36,41,34,-,-,-,-,-,-,9,4,07 彰化縣,1 一般
1012,大葉大學,02124014,空間設計學系,P 進,B 學士,4,2,2,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,1,07 彰化縣,1 一般
1012,大葉大學,02311004,英語學系,D 日,M 碩士,23,8,15,5,8,-,2,2,3,1,2,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02311004,英語學系,D 日,B 學士,128,70,58,8,12,15,13,17,14,25,16,-,-,-,-,-,-,5,3,07 彰化縣,1 一般
1012,大葉大學,02311006,應用日語學系,D 日,B 學士,246,122,124,20,23,33,26,29,36,30,37,-,-,-,-,-,-,10,2,07 彰化縣,1 一般
1012,大葉大學,02311006,應用日語學系,P 進,B 學士,27,17,10,1,1,5,2,7,2,4,5,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,02311008,文創產業國際人才學士學位學程,D 日,B 學士,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,07 彰化縣,1 一般
1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,D 日,B 學士,18,12,6,-,-,-,-,-,-,7,5,-,-,-,-,-,-,5,1,07 彰化縣,1 一般
1012,大葉大學,03211018,傳播藝術學士學位學程表演藝術原住民專班,D 日,B 學士,12,5,7,2,2,-,2,1,-,2,-,-,-,-,-,-,-,-,3,07 彰化縣,1 一般
1012,大葉大學,03211018,傳播藝術學士學位學程,D 日,B 學士,131,51,80,9,17,7,19,13,20,17,23,-,-,-,-,-,-,5,1,07 彰化縣,1 一般
1012,大葉大學,04111020,會計資訊學系,D 日,B 學士,128,62,66,14,16,12,14,17,16,17,18,-,-,-,-,-,-,2,2,07 彰化縣,1 一般
1012,大葉大學,04111020,會計資訊學系,P 進,B 學士,8,2,6,-,-,-,-,-,2,2,4,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04121025,財務金融學系,D 日,B 學士,195,102,93,17,24,21,22,32,19,29,27,-,-,-,-,-,-,3,1,07 彰化縣,1 一般
1012,大葉大學,04121025,財務金融學系,P 進,B 學士,22,9,13,3,9,4,-,2,2,-,2,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04131021,企業管理學系,D 日,M 碩士,43,21,22,12,10,6,7,2,3,1,1,-,1,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04131021,企業管理學系,D 日,B 學士,193,107,86,12,17,30,17,28,18,30,32,-,-,-,-,-,-,7,2,07 彰化縣,1 一般
1012,大葉大學,04131021,企業管理學系,P 進,B 學士,35,26,9,-,-,8,1,5,-,10,7,-,-,-,-,-,-,3,1,07 彰化縣,1 一般
1012,大葉大學,04131024,國際企業管理學系,D 日,M 碩士,16,15,1,13,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04131024,國際企業管理學系,D 日,B 學士,88,43,45,5,9,10,8,12,10,14,15,-,-,-,-,-,-,2,3,07 彰化縣,1 一般
1012,大葉大學,04133027,健康產業管理碩士在職學位學程,N 職,M 碩士,28,1,27,-,-,-,17,-,7,1,3,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04142028,人力資源暨公共關係學系,D 日,M 碩士,3,1,2,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04142028,人力資源暨公共關係學系公共事務管理原住民專班,D 日,B 學士,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04142028,人力資源暨公共關係學系,D 日,B 學士,23,13,10,-,-,-,-,6,2,7,5,-,-,-,-,-,-,-,3,07 彰化縣,1 一般
1012,大葉大學,04142028,人力資源暨公共關係學系,N 職,M 碩士,4,3,1,-,-,-,-,-,-,-,-,1,-,2,1,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,04199029,管理學院博士班,D 日,D 博士,56,36,20,3,8,8,4,4,1,6,3,6,1,8,1,1,2,-,-,07 彰化縣,1 一般
1012,大葉大學,04199029,管理學院碩士在職專班,N 職,M 碩士,89,39,50,33,45,3,3,1,1,1,-,-,-,1,1,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,05121033,生物資源學系,D 日,B 學士,89,57,32,1,-,17,10,16,5,17,16,-,-,-,-,-,-,6,1,07 彰化縣,1 一般
1012,大葉大學,05121035,生物科技與產業博士學位學程,D 日,D 博士,11,9,2,-,-,-,-,-,1,3,-,2,-,2,1,2,-,-,-,07 彰化縣,1 一般
1012,大葉大學,05121080,生物醫學系,D 日,M 碩士,10,9,1,5,1,1,-,2,-,1,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,05121080,生物醫學系,D 日,B 學士,167,87,80,24,22,26,20,19,18,15,20,-,-,-,-,-,-,3,-,07 彰化縣,1 一般
1012,大葉大學,06131036,資訊管理學系,D 日,M 碩士,11,11,-,6,-,3,-,1,-,1,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,06131036,資訊管理學系,D 日,B 學士,132,101,31,22,12,26,4,29,7,18,7,-,-,-,-,-,-,6,1,07 彰化縣,1 一般
1012,大葉大學,06131036,資訊管理學系,N 職,M 碩士,4,3,1,-,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,06131036,資訊管理學系,P 進,B 學士,21,17,4,9,1,1,-,1,1,6,2,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,06131039,資訊工程學系,D 日,M 碩士,15,15,-,7,-,7,-,-,-,1,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,06131039,資訊工程學系,D 日,B 學士,142,127,15,33,5,31,3,28,3,28,4,-,-,-,-,-,-,7,-,07 彰化縣,1 一般
1012,大葉大學,07112050,材料科學與工程學系,D 日,B 學士,42,38,4,-,-,11,-,14,3,11,1,-,-,-,-,-,-,2,-,07 彰化縣,1 一般
1012,大葉大學,07121054,環境工程學系,D 日,D 博士,24,22,2,5,-,4,1,8,1,1,-,1,-,1,-,2,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07121054,環境工程學系,D 日,M 碩士,24,23,1,12,1,7,-,1,-,2,-,1,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07121054,環境工程學系,D 日,B 學士,87,73,14,17,5,20,2,14,1,18,6,-,-,-,-,-,-,4,-,07 彰化縣,1 一般
1012,大葉大學,07121054,環境工程學系,N 職,M 碩士,19,12,7,4,4,4,3,3,-,-,-,-,-,1,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07141038,電機工程學系,D 日,D 博士,14,12,2,2,2,2,-,4,-,2,-,1,-,1,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07141038,電機工程學系,D 日,M 碩士,19,17,2,8,1,6,1,3,-,-,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07141038,電機工程學系,D 日,B 學士,169,163,6,45,-,41,3,34,2,37,1,-,-,-,-,-,-,6,-,07 彰化縣,1 一般
1012,大葉大學,07151046,機械與自動化工程學系,D 日,D 博士,3,3,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07151046,機械與自動化工程學系,D 日,M 碩士,4,4,-,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07151046,機械與自動化工程學系,D 日,B 學士,263,247,16,61,4,47,3,56,4,72,5,-,-,-,-,-,-,11,-,07 彰化縣,1 一般
1012,大葉大學,07151046,機械與自動化工程學系,P 進,B 學士,43,42,1,13,-,8,-,7,1,13,-,-,-,-,-,-,-,1,-,07 彰化縣,1 一般
1012,大葉大學,07191053,工業工程與管理學系,D 日,B 學士,16,13,3,-,-,-,-,3,-,10,3,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07193055,醫療器材設計與材料碩士學位學程,D 日,M 碩士,26,19,7,6,4,7,2,6,1,-,-,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07193081,醫學工程學系,D 日,B 學士,85,61,24,20,8,20,7,12,3,9,6,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
1012,大葉大學,07211078,食品暨應用生物科技學系,D 日,D 博士,7,1,6,-,3,1,1,-,1,-,-,-,-,-,-,-,1,-,-,07 彰化縣,1 一般
1012,大葉大學,07211078,食品暨應用生物科技學系,D 日,M 碩士,27,19,8,12,3,5,3,-,1,2,1,-,-,-,-,-,-,-,-,07 彰化縣,1 一般
